realtime_start,realtime_end,date,value
2019-12-23,2019-12-23,1943-01-01,14.9029
2019-12-23,2019-12-23,1943-02-01,15.2139
2019-12-23,2019-12-23,1943-03-01,15.3435
2019-12-23,2019-12-23,1943-04-01,15.5249
2019-12-23,2019-12-23,1943-05-01,15.6286
2019-12-23,2019-12-23,1943-06-01,15.6804
2019-12-23,2019-12-23,1943-07-01,16.0433
2019-12-23,2019-12-23,1943-08-01,16.3802
2019-12-23,2019-12-23,1943-09-01,16.8208
2019-12-23,2019-12-23,1943-10-01,17.1837
2019-12-23,2019-12-23,1943-11-01,17.4170
2019-12-23,2019-12-23,1943-12-01,17.1319
2019-12-23,2019-12-23,1944-01-01,17.3910
2019-12-23,2019-12-23,1944-02-01,17.5206
2019-12-23,2019-12-23,1944-03-01,17.4947
2019-12-23,2019-12-23,1944-04-01,17.4688
2019-12-23,2019-12-23,1944-05-01,17.3392
2019-12-23,2019-12-23,1944-06-01,17.3133
2019-12-23,2019-12-23,1944-07-01,17.3133
2019-12-23,2019-12-23,1944-08-01,17.5465
2019-12-23,2019-12-23,1944-09-01,17.4429
2019-12-23,2019-12-23,1944-10-01,17.4947
2019-12-23,2019-12-23,1944-11-01,17.3392
2019-12-23,2019-12-23,1944-12-01,17.3392
2019-12-23,2019-12-23,1945-01-01,17.1059
2019-12-23,2019-12-23,1945-02-01,17.0282
2019-12-23,2019-12-23,1945-03-01,16.8467
2019-12-23,2019-12-23,1945-04-01,16.4839
2019-12-23,2019-12-23,1945-05-01,15.9655
2019-12-23,2019-12-23,1945-06-01,15.5249
2019-12-23,2019-12-23,1945-07-01,15.1621
2019-12-23,2019-12-23,1945-08-01,13.3219
2019-12-23,2019-12-23,1945-09-01,11.8446
2019-12-23,2019-12-23,1945-10-01,11.3780
2019-12-23,2019-12-23,1945-11-01,11.6891
2019-12-23,2019-12-23,1945-12-01,11.8186
2019-12-23,2019-12-23,1946-01-01,11.0152
2019-12-23,2019-12-23,1946-02-01,10.3154
2019-12-23,2019-12-23,1946-03-01,11.6113
2019-12-23,2019-12-23,1946-04-01,11.6372
2019-12-23,2019-12-23,1946-05-01,11.0929
2019-12-23,2019-12-23,1946-06-01,11.7150
2019-12-23,2019-12-23,1946-07-01,12.1037
2019-12-23,2019-12-23,1946-08-01,12.6480
2019-12-23,2019-12-23,1946-09-01,12.9072
2019-12-23,2019-12-23,1946-10-01,13.1923
2019-12-23,2019-12-23,1946-11-01,13.3478
2019-12-23,2019-12-23,1946-12-01,13.3996
2019-12-23,2019-12-23,1947-01-01,13.3478
2019-12-23,2019-12-23,1947-02-01,13.3997
2019-12-23,2019-12-23,1947-03-01,13.4515
2019-12-23,2019-12-23,1947-04-01,13.4774
2019-12-23,2019-12-23,1947-05-01,13.3737
2019-12-23,2019-12-23,1947-06-01,13.3737
2019-12-23,2019-12-23,1947-07-01,13.2960
2019-12-23,2019-12-23,1947-08-01,13.3737
2019-12-23,2019-12-23,1947-09-01,13.4256
2019-12-23,2019-12-23,1947-10-01,13.6070
2019-12-23,2019-12-23,1947-11-01,13.8143
