realtime_start,realtime_end,date,value
2019-12-23,2019-12-23,1988-03-01,128.6396
2019-12-23,2019-12-23,1988-04-01,127.3261
2019-12-23,2019-12-23,1988-05-01,126.4238
2019-12-23,2019-12-23,1988-06-01,125.5259
2019-12-23,2019-12-23,1988-07-01,123.5287
2019-12-23,2019-12-23,1988-08-01,124.1413
2019-12-23,2019-12-23,1988-09-01,121.3233
2019-12-23,2019-12-23,1988-10-01,123.2780
2019-12-23,2019-12-23,1988-11-01,123.2852
2019-12-23,2019-12-23,1988-12-01,122.0271
2019-12-23,2019-12-23,1989-01-01,121.9572
2019-12-23,2019-12-23,1989-02-01,119.6708
2019-12-23,2019-12-23,1989-03-01,116.3846
2019-12-23,2019-12-23,1989-04-01,119.4060
2019-12-23,2019-12-23,1989-05-01,120.0908
2019-12-23,2019-12-23,1989-06-01,117.1421
2019-12-23,2019-12-23,1989-07-01,114.3715
2019-12-23,2019-12-23,1989-08-01,115.9123
2019-12-23,2019-12-23,1989-09-01,115.9649
2019-12-23,2019-12-23,1989-10-01,114.5039
2019-12-23,2019-12-23,1989-11-01,115.7841
2019-12-23,2019-12-23,1989-12-01,112.7231
2019-12-23,2019-12-23,1990-01-01,115.9385
2019-12-23,2019-12-23,1990-02-01,115.1879
2019-12-23,2019-12-23,1990-03-01,114.2071
2019-12-23,2019-12-23,1990-04-01,113.8050
2019-12-23,2019-12-23,1990-05-01,112.5948
2019-12-23,2019-12-23,1990-06-01,109.1739
2019-12-23,2019-12-23,1990-07-01,110.2121
2019-12-23,2019-12-23,1990-08-01,111.9542
2019-12-23,2019-12-23,1990-09-01,110.9899
2019-12-23,2019-12-23,1990-10-01,115.8798
2019-12-23,2019-12-23,1990-11-01,113.4911
2019-12-23,2019-12-23,1990-12-01,112.7402
2019-12-23,2019-12-23,1991-01-01,115.2338
2019-12-23,2019-12-23,1991-02-01,117.3394
2019-12-23,2019-12-23,1991-03-01,115.9412
2019-12-23,2019-12-23,1991-04-01,115.3629
2019-12-23,2019-12-23,1991-05-01,113.8292
2019-12-23,2019-12-23,1991-06-01,112.4712
2019-12-23,2019-12-23,1991-07-01,112.8801
2019-12-23,2019-12-23,1991-08-01,112.4063
2019-12-23,2019-12-23,1991-09-01,113.1974
2019-12-23,2019-12-23,1991-10-01,114.2684
2019-12-23,2019-12-23,1991-11-01,112.5849
2019-12-23,2019-12-23,1991-12-01,112.1414
2019-12-23,2019-12-23,1992-01-01,113.0889
2019-12-23,2019-12-23,1992-02-01,113.5193
2019-12-23,2019-12-23,1992-03-01,112.9008
2019-12-23,2019-12-23,1992-04-01,112.0432
2019-12-23,2019-12-23,1992-05-01,110.1399
2019-12-23,2019-12-23,1992-06-01,110.1199
2019-12-23,2019-12-23,1992-07-01,109.5638
2019-12-23,2019-12-23,1992-08-01,106.3475
2019-12-23,2019-12-23,1992-09-01,108.0124
2019-12-23,2019-12-23,1992-10-01,109.4816
2019-12-23,2019-12-23,1992-11-01,107.9204
2019-12-23,2019-12-23,1992-12-01,109.1356
2019-12-23,2019-12-23,1993-01-01,106.9507
2019-12-23,2019-12-23,1993-02-01,106.6683
2019-12-23,2019-12-23,1993-03-01,107.1525
2019-12-23,2019-12-23,1993-04-01,105.7266
2019-12-23,2019-12-23,1993-05-01,105.1985
2019-12-23,2019-12-23,1993-06-01,104.3970
2019-12-23,2019-12-23,1993-07-01,102.7630
2019-12-23,2019-12-23,1993-08-01,103.8288
2019-12-23,2019-12-23,1993-09-01,103.1191
2019-12-23,2019-12-23,1993-10-01,105.0719
2019-12-23,2019-12-23,1993-11-01,106.1902
2019-12-23,2019-12-23,1993-12-01,105.3593
2019-12-23,2019-12-23,1994-01-01,104.7326
2019-12-23,2019-12-23,1994-02-01,104.0200
2019-12-23,2019-12-23,1994-03-01,103.6405
2019-12-23,2019-12-23,1994-04-01,101.5895
2019-12-23,2019-12-23,1994-05-01,102.7581
2019-12-23,2019-12-23,1994-06-01,101.5673
2019-12-23,2019-12-23,1994-07-01,99.8804
2019-12-23,2019-12-23,1994-08-01,100.5467
2019-12-23,2019-12-23,1994-09-01,101.5406
2019-12-23,2019-12-23,1994-10-01,102.2951
2019-12-23,2019-12-23,1994-11-01,101.8408
2019-12-23,2019-12-23,1994-12-01,103.8577
2019-12-23,2019-12-23,1995-01-01,102.6684
2019-12-23,2019-12-23,1995-02-01,104.3949
2019-12-23,2019-12-23,1995-03-01,101.4128
2019-12-23,2019-12-23,1995-04-01,101.4635
2019-12-23,2019-12-23,1995-05-01,101.8574
2019-12-23,2019-12-23,1995-06-01,101.0789
2019-12-23,2019-12-23,1995-07-01,99.0841
2019-12-23,2019-12-23,1995-08-01,99.0508
2019-12-23,2019-12-23,1995-09-01,98.5829
2019-12-23,2019-12-23,1995-10-01,98.6565
2019-12-23,2019-12-23,1995-11-01,101.1818
2019-12-23,2019-12-23,1995-12-01,100.3306
2019-12-23,2019-12-23,1996-01-01,99.7987
2019-12-23,2019-12-23,1996-02-01,101.0512
2019-12-23,2019-12-23,1996-03-01,100.9694
2019-12-23,2019-12-23,1996-04-01,99.0121
2019-12-23,2019-12-23,1996-05-01,98.2419
2019-12-23,2019-12-23,1996-06-01,99.2287
2019-12-23,2019-12-23,1996-07-01,97.3823
2019-12-23,2019-12-23,1996-08-01,97.7246
2019-12-23,2019-12-23,1996-09-01,99.5948
2019-12-23,2019-12-23,1996-10-01,99.5803
2019-12-23,2019-12-23,1996-11-01,99.4980
2019-12-23,2019-12-23,1996-12-01,99.9655
2019-12-23,2019-12-23,1997-01-01,98.3693
2019-12-23,2019-12-23,1997-02-01,100.0931
2019-12-23,2019-12-23,1997-03-01,99.1370
2019-12-23,2019-12-23,1997-04-01,98.9720
2019-12-23,2019-12-23,1997-05-01,99.4789
2019-12-23,2019-12-23,1997-06-01,98.9794
2019-12-23,2019-12-23,1997-07-01,98.4829
2019-12-23,2019-12-23,1997-08-01,97.5307
2019-12-23,2019-12-23,1997-09-01,99.6590
2019-12-23,2019-12-23,1997-10-01,99.3732
2019-12-23,2019-12-23,1997-11-01,99.2529
2019-12-23,2019-12-23,1997-12-01,100.3564
2019-12-23,2019-12-23,1998-01-01,100.5018
2019-12-23,2019-12-23,1998-02-01,99.5075
2019-12-23,2019-12-23,1998-03-01,98.4624
2019-12-23,2019-12-23,1998-04-01,99.6136
2019-12-23,2019-12-23,1998-05-01,97.5265
2019-12-23,2019-12-23,1998-06-01,96.3020
2019-12-23,2019-12-23,1998-07-01,95.1796
2019-12-23,2019-12-23,1998-08-01,95.3062
2019-12-23,2019-12-23,1998-09-01,88.9503
2019-12-23,2019-12-23,1998-10-01,94.3806
2019-12-23,2019-12-23,1998-11-01,94.3391
2019-12-23,2019-12-23,1998-12-01,92.8559
2019-12-23,2019-12-23,1999-01-01,91.6196
2019-12-23,2019-12-23,1999-02-01,91.6619
2019-12-23,2019-12-23,1999-03-01,90.3777
2019-12-23,2019-12-23,1999-04-01,90.4667
2019-12-23,2019-12-23,1999-05-01,90.2709
2019-12-23,2019-12-23,1999-06-01,88.5307
2019-12-23,2019-12-23,1999-07-01,89.1068
2019-12-23,2019-12-23,1999-08-01,88.8309
2019-12-23,2019-12-23,1999-09-01,89.2020
2019-12-23,2019-12-23,1999-10-01,91.3898
2019-12-23,2019-12-23,1999-11-01,91.6002
2019-12-23,2019-12-23,1999-12-01,91.5689
2019-12-23,2019-12-23,2000-01-01,88.8893
2019-12-23,2019-12-23,2000-02-01,89.9277
2019-12-23,2019-12-23,2000-03-01,90.9527
2019-12-23,2019-12-23,2000-04-01,89.9672
2019-12-23,2019-12-23,2000-05-01,89.8531
2019-12-23,2019-12-23,2000-06-01,89.4919
2019-12-23,2019-12-23,2000-07-01,88.2078
2019-12-23,2019-12-23,2000-08-01,88.9680
2019-12-23,2019-12-23,2000-09-01,88.4911
2019-12-23,2019-12-23,2000-10-01,89.2779
2019-12-23,2019-12-23,2000-11-01,89.6408
2019-12-23,2019-12-23,2000-12-01,89.9850
2019-12-23,2019-12-23,2001-01-01,89.1230
2019-12-23,2019-12-23,2001-02-01,88.8331
2019-12-23,2019-12-23,2001-03-01,90.3730
2019-12-23,2019-12-23,2001-04-01,90.1015
2019-12-23,2019-12-23,2001-05-01,89.5916
2019-12-23,2019-12-23,2001-06-01,88.6136
2019-12-23,2019-12-23,2001-07-01,88.3501
2019-12-23,2019-12-23,2001-08-01,87.9930
2019-12-23,2019-12-23,2001-09-01,87.7408
2019-12-23,2019-12-23,2001-10-01,88.3115
2019-12-23,2019-12-23,2001-11-01,90.3883
2019-12-23,2019-12-23,2001-12-01,90.4819
2019-12-23,2019-12-23,2002-01-01,90.2664
2019-12-23,2019-12-23,2002-02-01,90.3818
2019-12-23,2019-12-23,2002-03-01,90.4566
2019-12-23,2019-12-23,2002-04-01,89.8210
2019-12-23,2019-12-23,2002-05-01,90.7528
2019-12-23,2019-12-23,2002-06-01,90.4353
2019-12-23,2019-12-23,2002-07-01,88.3821
2019-12-23,2019-12-23,2002-08-01,89.0739
2019-12-23,2019-12-23,2002-09-01,83.1627
2019-12-23,2019-12-23,2002-10-01,82.3487
2019-12-23,2019-12-23,2002-11-01,86.4268
2019-12-23,2019-12-23,2002-12-01,87.9355
2019-12-23,2019-12-23,2003-01-01,88.4513
2019-12-23,2019-12-23,2003-02-01,88.8760
2019-12-23,2019-12-23,2003-03-01,89.1924
2019-12-23,2019-12-23,2003-04-01,87.9987
2019-12-23,2019-12-23,2003-05-01,87.0407
2019-12-23,2019-12-23,2003-06-01,86.9731
2019-12-23,2019-12-23,2003-07-01,84.5034
2019-12-23,2019-12-23,2003-08-01,85.6613
2019-12-23,2019-12-23,2003-09-01,86.2021
2019-12-23,2019-12-23,2003-10-01,86.2716
2019-12-23,2019-12-23,2003-11-01,85.2418
2019-12-23,2019-12-23,2003-12-01,85.6238
2019-12-23,2019-12-23,2004-01-01,85.8304
2019-12-23,2019-12-23,2004-02-01,85.6289
2019-12-23,2019-12-23,2004-03-01,86.3174
2019-12-23,2019-12-23,2004-04-01,85.4522
2019-12-23,2019-12-23,2004-05-01,85.3851
2019-12-23,2019-12-23,2004-06-01,83.0952
2019-12-23,2019-12-23,2004-07-01,84.2805
2019-12-23,2019-12-23,2004-08-01,81.8313
2019-12-23,2019-12-23,2004-09-01,78.1028
2019-12-23,2019-12-23,2004-10-01,79.4650
2019-12-23,2019-12-23,2004-11-01,83.3515
2019-12-23,2019-12-23,2004-12-01,84.6834
2019-12-23,2019-12-23,2005-01-01,83.7003
2019-12-23,2019-12-23,2005-02-01,84.5474
2019-12-23,2019-12-23,2005-03-01,86.0721
2019-12-23,2019-12-23,2005-04-01,85.4853
2019-12-23,2019-12-23,2005-05-01,84.6290
2019-12-23,2019-12-23,2005-06-01,83.6246
2019-12-23,2019-12-23,2005-07-01,80.7255
2019-12-23,2019-12-23,2005-08-01,79.8899
2019-12-23,2019-12-23,2005-09-01,64.7959
2019-12-23,2019-12-23,2005-10-01,70.0275
2019-12-23,2019-12-23,2005-11-01,74.6616
2019-12-23,2019-12-23,2005-12-01,76.6704
2019-12-23,2019-12-23,2006-01-01,77.5835
2019-12-23,2019-12-23,2006-02-01,77.3380
2019-12-23,2019-12-23,2006-03-01,77.2618
2019-12-23,2019-12-23,2006-04-01,78.0977
2019-12-23,2019-12-23,2006-05-01,79.1559
2019-12-23,2019-12-23,2006-06-01,79.3437
2019-12-23,2019-12-23,2006-07-01,78.2896
2019-12-23,2019-12-23,2006-08-01,77.4531
2019-12-23,2019-12-23,2006-09-01,77.3136
2019-12-23,2019-12-23,2006-10-01,78.5006
2019-12-23,2019-12-23,2006-11-01,77.8246
2019-12-23,2019-12-23,2006-12-01,79.6982
2019-12-23,2019-12-23,2007-01-01,78.4959
2019-12-23,2019-12-23,2007-02-01,78.6507
2019-12-23,2019-12-23,2007-03-01,78.6724
2019-12-23,2019-12-23,2007-04-01,79.6096
